name,calorias,gorduras totais,gorduras saturadas,gorduras trans,colesterol,sódio,carboidratos,fibras,açúcares,proteínas,vitamina A,vitamina C,cálcio,ferro,sal,cafeína,categoria,rede
OPRAH CINNAMON CHAI LATTE VENTI®,1.77720937108786,1.0,1.0,1.0,1.0803429469167072,1.2845245680729036,1.1626961624545302,1.0,2.620300980001389,1.603728673829428,1.8625068001168015,1.0,2.799878818700358,1.0,0.0,1.0095529424677778,BEBIDAS,#24704D
ICED OPRAH CINNAMON CHAI LATTE TALL,1.4441196406216343,1.0,1.0,1.0,1.0803429469167072,1.173188867522637,1.095236778022164,1.0,1.9555621164110755,1.3354048187941268,1.5750045334112008,1.0,1.899939409350179,1.0,0.0,1.0058787338263249,BEBIDAS,#24704D
ICED OPRAH CINNAMON CHAI LATTE GRANDE,1.6291694908806487,1.0,1.0,1.0,1.0803429469167072,1.2350420344950073,1.1309505697804756,1.0,2.287931548206232,1.4695667463117774,1.8625068001168015,1.0,2.4998990155836314,1.0,0.0,1.0073484172829061,BEBIDAS,#24704D
ICED OPRAH CINNAMON CHAI LATTE VENTI®,1.8882392812432687,1.0,1.0,1.0,1.0803429469167072,1.3216364682563257,1.190473556044328,1.0,2.869578053847756,1.6708096375882533,2.150009066822402,1.0,3.0998586218170843,1.0,0.0,1.011022625924359,BEBIDAS,#24704D
COOL LIME STARBUCKS REFRESHERS™ BEVERAGE TALL,1.2220598203108173,1.0,1.0,1.0,1.0,1.0049482533577896,1.0555547871795956,1.0,1.581646505641524,1.0,1.0,4.4960468998481655,1.0,1.0,0.0,1.5210027853580406,BEBIDAS,#24704D
COOL LIME STARBUCKS REFRESHERS™ BEVERAGE GRANDE,1.25906979036262,1.0,1.0,1.0,1.0,1.0049482533577896,1.0753957826008798,1.0,1.7478312215391025,1.0,1.0,5.66139586646422,1.0,1.0,0.0,1.669440814472743,BEBIDAS,#24704D
COOL LIME STARBUCKS REFRESHERS™ BEVERAGE VENTI®,1.4071096705698314,1.0,1.0,1.0,1.0,1.0074223800366844,1.1111095743591914,1.0,2.121746832308654,1.0,1.0,7.992093799696332,1.0,1.0,0.0,2.04127072898779,BEBIDAS,#24704D
COOL LIME STARBUCKS REFRESHERS™ BEVERAGE TRENTA,1.555149550777043,1.0,1.0,1.0,1.0,1.0098965067155792,1.146823366117503,1.0,2.495662443078205,1.0,1.0,10.322791732928442,1.0,1.0,0.0,14.243317627253322,BEBIDAS,#24704D
VERY BERRY HIBISCUS STARBUCKS REFRESHERS™ BEVERAGE TALL,1.25906979036262,1.0,1.0,1.0,1.0,1.0049482533577896,1.071427583516623,1.1857907282585758,1.6231926846159188,1.0,1.0,4.4960468998481655,1.0,1.180506253439425,0.0,1.5210027853580406,BEBIDAS,#24704D
VERY BERRY HIBISCUS STARBUCKS REFRESHERS™ BEVERAGE GRANDE,1.333089730466226,1.0,1.0,1.0,1.0,1.0074223800366844,1.0873003798536502,1.1857907282585758,1.8309235794878918,1.0,1.0,5.272946210925536,1.0,1.180506253439425,0.0,1.669440814472743,BEBIDAS,#24704D
VERY BERRY HIBISCUS STARBUCKS REFRESHERS™ BEVERAGE VENTI®,1.4811296106734373,1.0,1.0,1.0,1.0,1.0098965067155792,1.1269823706962188,1.1857907282585758,2.204839190257443,1.0,1.0,7.603644144157647,1.1199919212466907,1.180506253439425,0.0,2.04127072898779,BEBIDAS,#24704D
VERY BERRY HIBISCUS STARBUCKS REFRESHERS™ BEVERAGE TRENTA,1.6661794609324514,1.0,1.0,1.0,1.0,1.012370633394474,1.1746007597073007,1.5573721847757274,2.6618471589757835,1.0,1.0,9.934342077389758,1.1199919212466907,1.180506253439425,0.0,14.243317627253322,BEBIDAS,#24704D
CHOCOLATE SMOOTHIE GRANDE,2.1102991015540855,1.1700637128555358,1.1997717021697567,1.0,1.0803429469167072,1.3958602686231703,1.2103145514656122,2.4863258260686063,2.412570085129416,2.3416192751765066,1.5750045334112008,1.5826744833080277,2.1999192124669054,3.2563281679928138,0.0,1.0029393669131625,SMOOTHIE/SHAKE,#24704D
ORANGE MANGO SMOOTHIE GRANDE,1.9622592213468744,1.0566879042851784,1.0,1.0,1.0803429469167072,1.2968952014673776,1.214282750549869,2.1147443695514547,2.5372086220526,2.0732954201412053,3.8750226670560055,4.107597244309481,1.5999596062334527,1.5415187603182754,0.0,1.0,SMOOTHIE/SHAKE,#24704D
STRAWBERRY SMOOTHIE GRANDE,2.073289131502283,1.0566879042851784,1.0,1.0,1.0803429469167072,1.3092658348618518,1.23809194505541,2.3005350978100303,2.703393337950178,2.0732954201412053,1.2300018133644803,2.359573794385398,1.5999596062334527,1.9025312671971255,0.0,1.0,SMOOTHIE/SHAKE,#24704D
CAFFÈ VANILLA FRAPPUCCINO® BLENDED BEVERAGE TALL,1.7401994010360573,1.0,1.0,1.0,1.0,1.371119001834222,1.1865053569600712,1.0,2.911124232822151,1.2012428912764759,1.2300018133644803,1.0,1.4799676849867622,1.0,0.0,1.0095529424677778,BEBIDAS,#24704D
CAFFÈ VANILLA FRAPPUCCINO® BLENDED BEVERAGE GRANDE,2.4803988020721146,1.7369427557073216,1.898972659763905,1.0,1.642743575333658,1.544307869356859,1.281742134982235,1.0,3.8666863492332264,1.0670809637588254,1.8625068001168015,1.0,1.1199919212466907,1.0,0.0,1.0139619928375216,BEBIDAS,#24704D
CAFFÈ VANILLA FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.3693688919167055,1.0,1.0,1.0,1.0803429469167072,1.717496736879496,1.3492015194146014,1.0,4.572971391797934,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.180506253439425,0.0,1.0183710432072652,BEBIDAS,#24704D
CARAMEL FRAPPUCCINO® BLENDED BEVERAGE TALL,1.6661794609324514,1.0,1.0,1.0,1.0,1.3958602686231703,1.166664361538787,1.0,2.7449395169245725,1.2012428912764759,1.2300018133644803,1.0,1.5999596062334527,1.0,0.0,1.0102877841960685,BEBIDAS,#24704D
CARAMEL FRAPPUCCINO® BLENDED BEVERAGE GRANDE,2.4803988020721146,1.7936306599925,1.7990868086790268,1.0,1.7230865222503653,1.5937904029347552,1.2579329404766941,1.0,3.6174092753868585,1.2683238550353013,1.8625068001168015,1.0,1.899939409350179,1.5415187603182754,0.0,1.014696834565812,BEBIDAS,#24704D
CARAMEL FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.2583389817612973,1.0,1.0,1.0,1.0803429469167072,1.7422380036684442,1.3134877276562897,1.0,4.240601960002778,1.3354048187941268,1.5750045334112008,1.0,2.1999192124669054,1.180506253439425,0.0,1.0191058849355559,BEBIDAS,#24704D
COFFEE FRAPPUCCINO® BLENDED BEVERAGE TALL,1.5921595208288457,1.0,1.0,1.0,1.0,1.3958602686231703,1.142855167033246,1.0,2.495662443078205,1.2012428912764759,1.2300018133644803,1.0,1.5999596062334527,1.0,0.0,1.0102877841960685,BEBIDAS,#24704D
COFFEE FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.814219341139663,1.0,1.0,1.0,1.0,1.5195666025679109,1.2023781532970985,1.0,3.077308948719729,1.2683238550353013,1.3450027200467205,1.0,1.5999596062334527,1.0,0.0,1.0139619928375216,BEBIDAS,#24704D
COFFEE FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.1473090716058887,1.0,1.0,1.0,1.0803429469167072,1.7422380036684442,1.2777739358979785,1.0,3.8666863492332264,1.402485782552952,1.5750045334112008,1.0,2.1999192124669054,1.180506253439425,0.0,1.0191058849355559,BEBIDAS,#24704D
ESPRESSO FRAPPUCCINO® BLENDED BEVERAGE TALL,1.555149550777043,1.0,1.0,1.0,1.0,1.3340071016508,1.1349187688647324,1.0,2.3710239061550213,1.1341619275176507,1.1150009066822402,1.0,1.3599757637400716,1.0,0.0,1.0191058849355559,BEBIDAS,#24704D
ESPRESSO FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.77720937108786,1.0,1.0,1.0,1.0,1.4948253357789627,1.1984099542128417,1.0,3.0357627697453347,1.2012428912764759,1.2300018133644803,1.0,1.4799676849867622,1.0,0.0,1.02424977703359,BEBIDAS,#24704D
ESPRESSO FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.03627916145048,1.0,1.0,1.0,1.0,1.6680142033015999,1.2579329404766941,1.0,3.6174092753868585,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.180506253439425,0.0,1.0271891439467524,BEBIDAS,#24704D
JAVA CHIP FRAPPUCCINO® BLENDED BEVERAGE TALL,1.8512293111914657,1.1700637128555358,1.1997717021697567,1.0,1.0,1.4453428022010666,1.1865053569600712,1.3715814565171516,2.8280318748733615,1.2683238550353013,1.2300018133644803,1.0,1.5999596062334527,2.805062534394251,0.0,1.011022625924359,BEBIDAS,#24704D
JAVA CHIP FRAPPUCCINO® BLENDED BEVERAGE GRANDE,2.1843190416576914,1.2267516171407142,1.299657553254635,1.0,1.0,1.6185316697237035,1.2698375377294648,1.3715814565171516,3.6174092753868585,1.3354048187941268,1.3450027200467205,1.0,1.5999596062334527,3.7075938015913765,0.0,1.0161665180223933,BEBIDAS,#24704D
JAVA CHIP FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.628438682279326,1.3401274257110716,1.3995434043395134,1.0,1.0803429469167072,1.8412030708242366,1.361106116667372,1.5573721847757274,4.53142521282354,1.4695667463117774,1.5750045334112008,1.0,2.1999192124669054,4.610125068788502,0.0,1.0213104101204276,BEBIDAS,#24704D
MOCHA FRAPPUCCINO® BLENDED BEVERAGE TALL,1.7031894309842543,1.0566879042851784,1.0,1.0,1.0,1.3958602686231703,1.166664361538787,1.1857907282585758,2.6618471589757835,1.2012428912764759,1.2300018133644803,1.0,1.5999596062334527,1.7220250137577005,0.0,1.011022625924359,BEBIDAS,#24704D
MOCHA FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.9992691913986773,1.0566879042851784,1.0998858510848784,1.0,1.0,1.5690491361458072,1.2420601441396668,1.1857907282585758,3.4512245594892805,1.3354048187941268,1.3450027200467205,1.0,1.5999596062334527,1.9025312671971255,0.0,1.0161665180223933,BEBIDAS,#24704D
MOCHA FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.332358921864903,1.0566879042851784,1.0998858510848784,1.0,1.0803429469167072,1.7422380036684442,1.3214241258248034,1.3715814565171516,4.199055781028383,1.4695667463117774,1.5750045334112008,1.0,2.1999192124669054,2.3537969007956883,0.0,1.020575568392137,BEBIDAS,#24704D
CAFFÈ VANILLA FRAPPUCCINO® LIGHT BLENDED BEVERAGE TALL,1.51813958072524,1.0,1.0,1.0,1.0,1.371119001834222,1.123014171611962,1.0,2.2463853692318376,1.2012428912764759,1.2300018133644803,1.0,1.4799676849867622,1.0,0.0,1.0095529424677778,BEBIDAS,#24704D
CAFFÈ VANILLA FRAPPUCCINO® LIGHT BLENDED BEVERAGE GRANDE,1.7031894309842543,1.0,1.0,1.0,1.0,1.5195666025679109,1.1706325606230439,1.0,2.703393337950178,1.2012428912764759,1.3450027200467205,1.0,1.5999596062334527,1.0,0.0,1.0139619928375216,BEBIDAS,#24704D
CAFFÈ VANILLA FRAPPUCCINO® LIGHT BLENDED BEVERAGE VENTI®,1.9252492512950714,1.0,1.0,1.0,1.0803429469167072,1.6927554700905478,1.2301555468868963,1.1857907282585758,3.285039843591702,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.180506253439425,0.0,1.0183710432072652,BEBIDAS,#24704D
CARAMEL FRAPPUCCINO® LIGHT BLENDED BEVERAGE TALL,1.3700997005180287,1.0,1.0,1.0,1.0,1.346377735045274,1.0912685789379073,1.0,1.9555621164110755,1.2012428912764759,1.2300018133644803,1.0,1.4799676849867622,1.0,0.0,1.0095529424677778,BEBIDAS,#24704D
CARAMEL FRAPPUCCINO® LIGHT BLENDED BEVERAGE GRANDE,1.555149550777043,1.0,1.0,1.0,1.0,1.4948253357789627,1.1309505697804756,1.0,2.3294777271806266,1.2012428912764759,1.3450027200467205,1.0,1.5999596062334527,1.0,0.0,1.013227151109231,BEBIDAS,#24704D
CARAMEL FRAPPUCCINO® LIGHT BLENDED BEVERAGE VENTI®,1.7401994010360573,1.0,1.0,1.0,1.0803429469167072,1.6680142033015999,1.1746007597073007,1.0,2.786485695898967,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.180506253439425,0.0,1.0176362014789746,BEBIDAS,#24704D
COFFEE FRAPPUCCINO® LIGHT BLENDED BEVERAGE TALL,1.333089730466226,1.0,1.0,1.0,1.0,1.3958602686231703,1.0793639816851366,1.0,1.789377400513497,1.2012428912764759,1.2300018133644803,1.0,1.5999596062334527,1.0,0.0,1.0102877841960685,BEBIDAS,#24704D
COFFEE FRAPPUCCINO® LIGHT BLENDED BEVERAGE GRANDE,1.4441196406216343,1.0,1.0,1.0,1.0,1.5195666025679109,1.1031731761906776,1.0,2.080200653334259,1.2012428912764759,1.3450027200467205,1.0,1.5999596062334527,1.0,0.0,1.0139619928375216,BEBIDAS,#24704D
COFFEE FRAPPUCCINO® LIGHT BLENDED BEVERAGE VENTI®,1.5921595208288457,1.0,1.0,1.0,1.0803429469167072,1.6680142033015999,1.1349187688647324,1.0,2.3710239061550213,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.180506253439425,0.0,1.0176362014789746,BEBIDAS,#24704D
ESPRESSO FRAPPUCCINO® LIGHT BLENDED BEVERAGE TALL,1.2960797604144227,1.0,1.0,1.0,1.0,1.3216364682563257,1.067459384432366,1.0,1.6647388635903133,1.1341619275176507,1.1150009066822402,1.0,1.3599757637400716,1.0,0.0,1.0183710432072652,BEBIDAS,#24704D
ESPRESSO FRAPPUCCINO® LIGHT BLENDED BEVERAGE GRANDE,1.4441196406216343,1.0,1.0,1.0,1.0,1.4700840689900145,1.1031731761906776,1.0,1.99710829538547,1.2012428912764759,1.2300018133644803,1.0,1.4799676849867622,1.0,0.0,1.0227800935770088,BEBIDAS,#24704D
ESPRESSO FRAPPUCCINO® LIGHT BLENDED BEVERAGE VENTI®,1.5921595208288457,1.0,1.0,1.0,1.0,1.6680142033015999,1.1388869679489892,1.0,2.412570085129416,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.180506253439425,0.0,1.027923985675043,BEBIDAS,#24704D
JAVA CHIP LIGHT FRAPPUCCINO® BLENDED BEVERAGE TALL,1.5921595208288457,1.1700637128555358,1.1997717021697567,1.0,1.0,1.4206015354121182,1.119045972527705,1.3715814565171516,2.121746832308654,1.2683238550353013,1.2300018133644803,1.0,1.5999596062334527,2.805062534394251,0.0,1.011022625924359,BEBIDAS,#24704D
JAVA CHIP LIGHT FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.8512293111914657,1.2267516171407142,1.299657553254635,1.0,1.0,1.6185316697237035,1.1706325606230439,1.3715814565171516,2.620300980001389,1.3354048187941268,1.3450027200467205,1.0,1.5999596062334527,3.7075938015913765,0.0,1.0161665180223933,BEBIDAS,#24704D
JAVA CHIP LIGHT FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.1102991015540855,1.283439521425893,1.3995434043395134,1.0,1.0803429469167072,1.8164618040352885,1.2301555468868963,1.5573721847757274,3.1604013066685184,1.4695667463117774,1.4600036267289607,1.0,2.1999192124669054,4.610125068788502,0.0,1.020575568392137,BEBIDAS,#24704D
MOCHA LIGHT FRAPPUCCINO® BLENDED BEVERAGE TALL,1.4441196406216343,1.0566879042851784,1.0,1.0,1.0,1.371119001834222,1.095236778022164,1.1857907282585758,1.9555621164110755,1.2012428912764759,1.2300018133644803,1.0,1.5999596062334527,1.7220250137577005,0.0,1.0102877841960685,BEBIDAS,#24704D
MOCHA LIGHT FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.5921595208288457,1.0566879042851784,1.0998858510848784,1.0,1.0,1.4948253357789627,1.1309505697804756,1.1857907282585758,2.2463853692318376,1.2683238550353013,1.3450027200467205,1.0,1.5999596062334527,1.9025312671971255,0.0,1.0139619928375216,BEBIDAS,#24704D
MOCHA LIGHT FRAPPUCCINO® BLENDED BEVERAGE VENTI®,1.814219341139663,1.0566879042851784,1.0998858510848784,1.0,1.0803429469167072,1.717496736879496,1.1825371578758144,1.3715814565171516,2.7449395169245725,1.402485782552952,1.4600036267289607,1.0,1.899939409350179,2.3537969007956883,0.0,1.0191058849355559,BEBIDAS,#24704D
BLENDED STRAWBERRY LEMONADE TALL,1.5921595208288457,1.0,1.0,1.0,1.0,1.2968952014673776,1.1587279633702734,1.0,2.620300980001389,1.0,1.0,1.5826744833080277,1.1199919212466907,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
BLENDED STRAWBERRY LEMONADE GRANDE,1.7401994010360573,1.0,1.0,1.0,1.0,1.3958602686231703,1.2063463523813553,1.1857907282585758,3.077308948719729,1.0,1.0,1.7768993110773703,1.1199919212466907,1.3610125068788501,0.0,1.0,BEBIDAS,#24704D
BLENDED STRAWBERRY LEMONADE VENTI®,2.03627916145048,1.0,1.0,1.0,1.0,1.5195666025679109,1.281742134982235,1.1857907282585758,3.8666863492332264,1.0,1.0,2.1653489666160555,1.1199919212466907,1.3610125068788501,0.0,1.0,BEBIDAS,#24704D
CHAI CRÈME FRAPPUCCINO® BLENDED BEVERAGE TALL,1.51813958072524,1.0,1.0,1.0,1.0,1.371119001834222,1.1309505697804756,1.0,2.3294777271806266,1.2683238550353013,1.3450027200467205,1.0,1.5999596062334527,1.0,0.0,1.0029393669131625,BEBIDAS,#24704D
CHAI CRÈME FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.77720937108786,1.0,1.0,1.0,1.0803429469167072,1.5195666025679109,1.1944417551285849,1.0,2.99421659077094,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.0,0.0,1.0058787338263249,BEBIDAS,#24704D
CHAI CRÈME FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.073289131502283,1.0,1.0,1.0,1.0803429469167072,1.7669792704573923,1.261901139560951,1.0,3.700501633335648,1.4695667463117774,1.8625068001168015,1.0,2.4998990155836314,1.180506253439425,0.0,1.0058787338263249,BEBIDAS,#24704D
DOUBLE CHOCOLATY CHIP CRÈME FRAPPUCCINO® BLENDED BEVERAGE TALL,1.7401994010360573,1.1700637128555358,1.299657553254635,1.0,1.0,1.4700840689900145,1.1547597642860166,1.3715814565171516,2.495662443078205,1.3354048187941268,1.3450027200467205,1.0,1.899939409350179,2.805062534394251,0.0,1.0014696834565813,BEBIDAS,#24704D
DOUBLE CHOCOLATY CHIP CRÈME FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.9992691913986773,1.2267516171407142,1.299657553254635,1.0,1.0803429469167072,1.6185316697237035,1.2103145514656122,1.3715814565171516,3.0357627697453347,1.402485782552952,1.4600036267289607,1.0,1.899939409350179,3.7075938015913765,0.0,1.002204525184872,BEBIDAS,#24704D
DOUBLE CHOCOLATY CHIP CRÈME FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.332358921864903,1.3401274257110716,1.3995434043395134,1.0,1.0803429469167072,1.8659443376131848,1.281742134982235,1.5573721847757274,3.7420478123100427,1.603728673829428,1.5750045334112008,1.0,2.4998990155836314,4.610125068788502,0.0,1.0029393669131625,BEBIDAS,#24704D
GREEN TEA CRÈME FRAPPUCCINO® BLENDED BEVERAGE TALL,1.77720937108786,1.0,1.0,1.0,1.0,1.4206015354121182,1.1865053569600712,1.1857907282585758,2.911124232822151,1.2683238550353013,1.3450027200467205,1.3884496555386852,1.899939409350179,1.180506253439425,0.0,1.0073484172829061,BEBIDAS,#24704D
GREEN TEA CRÈME FRAPPUCCINO® BLENDED BEVERAGE GRANDE,2.03627916145048,1.0,1.0,1.0,1.0803429469167072,1.544307869356859,1.2539647413924373,1.1857907282585758,3.6174092753868585,1.3354048187941268,1.4600036267289607,1.3884496555386852,1.899939409350179,1.3610125068788501,0.0,1.0102877841960685,BEBIDAS,#24704D
GREEN TEA CRÈME FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.4433888320203114,1.0,1.0,1.0,1.0803429469167072,1.7669792704573923,1.3492015194146014,1.3715814565171516,4.572971391797934,1.5366477100706026,1.5750045334112008,1.5826744833080277,2.4998990155836314,1.5415187603182754,0.0,1.0139619928375216,BEBIDAS,#24704D
OPRAH CINNAMON CHAI CRÈME FRAPPUCCINO® BLENDED BEVERAGE TALL,1.51813958072524,1.0,1.0,1.0,1.0,1.3340071016508,1.119045972527705,1.0,2.2463853692318376,1.2012428912764759,1.3450027200467205,1.0,1.5999596062334527,1.0,0.0,1.0029393669131625,BEBIDAS,#24704D
OPRAH CINNAMON CHAI CRÈME FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.7031894309842543,1.0,1.0,1.0,1.0,1.4453428022010666,1.166664361538787,1.0,2.703393337950178,1.2683238550353013,1.3450027200467205,1.0,1.899939409350179,1.0,0.0,1.003674208641453,BEBIDAS,#24704D
OPRAH CINNAMON CHAI CRÈME FRAPPUCCINO® BLENDED BEVERAGE VENTI®,1.9622592213468744,1.0,1.0,1.0,1.0803429469167072,1.6432729365126515,1.2341237459711532,1.0,3.409678380514886,1.402485782552952,1.5750045334112008,1.0,2.1999192124669054,1.0,0.0,1.0058787338263249,BEBIDAS,#24704D
STRAWBERRIES & CRÈME FRAPPUCCINO® BLENDED BEVERAGE TALL,1.6291694908806487,1.0,1.0,1.0,1.0,1.346377735045274,1.1507915652017597,1.0,2.5372086220526,1.2012428912764759,1.3450027200467205,1.233069793323211,1.5999596062334527,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
STRAWBERRIES & CRÈME FRAPPUCCINO® BLENDED BEVERAGE GRANDE,1.8512293111914657,1.0,1.0,1.0,1.0,1.4948253357789627,1.2103145514656122,1.0,3.1604013066685184,1.2683238550353013,1.4600036267289607,1.233069793323211,1.899939409350179,1.3610125068788501,0.0,1.0,BEBIDAS,#24704D
STRAWBERRIES & CRÈME FRAPPUCCINO® BLENDED BEVERAGE VENTI®,2.1102991015540855,1.0,1.0,1.0,1.0803429469167072,1.6680142033015999,1.2777739358979785,1.0,3.8251401702588317,1.402485782552952,1.5750045334112008,1.3107597244309481,2.1999192124669054,1.3610125068788501,0.0,1.0,BEBIDAS,#24704D
VANILLA BEAN CRÈME FRAPPUCCINO® BLENDED CRÈME TALL,1.6291694908806487,1.0,1.0,1.0,1.0,1.3958602686231703,1.1547597642860166,1.0,2.578754801026994,1.2683238550353013,1.3450027200467205,1.0,1.5999596062334527,1.0,0.0,1.0,BEBIDAS,#24704D
VANILLA BEAN CRÈME FRAPPUCCINO® BLENDED CRÈME GRANDE,1.8882392812432687,1.0,1.0,1.0,1.1285487150667315,1.5690491361458072,1.2222191487183827,1.0,3.285039843591702,1.3354048187941268,1.4600036267289607,1.0,1.899939409350179,1.0,0.0,1.0,BEBIDAS,#24704D
VANILLA BEAN CRÈME FRAPPUCCINO® BLENDED CRÈME VENTI®,2.1843190416576914,1.0,1.0,1.0,1.0803429469167072,1.7422380036684442,1.2896785331507488,1.0,3.9497787071820154,1.4695667463117774,1.5750045334112008,1.0,2.1999192124669054,1.0,0.0,1.0,BEBIDAS,#24704D
CARAMEL APPLE SPICE KIDS,1.51813958072524,1.0,1.0,1.0,1.0,1.0247412667889482,1.1388869679489892,1.0,2.3710239061550213,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
CARAMEL APPLE SPICE SHORT,1.51813958072524,1.0,1.0,1.0,1.0,1.0247412667889482,1.1388869679489892,1.0,2.3710239061550213,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
CARAMEL APPLE SPICE TALL,1.77720937108786,1.0,1.0,1.0,1.0,1.0371119001834224,1.2103145514656122,1.0,3.0357627697453347,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
CARAMEL APPLE SPICE GRANDE,2.4063788619685087,1.4535032342814287,1.4994292554243918,1.0,1.4820576815002435,1.0865944337613185,1.3015831304035195,1.0,3.9497787071820154,1.0670809637588254,1.5750045334112008,1.0,1.1199919212466907,1.0,0.0,1.0,BEBIDAS,#24704D
CARAMEL APPLE SPICE VENTI®,2.332358921864903,1.0,1.0,1.0,1.0,1.0618531669723703,1.3531697184988583,1.0,4.448332854874751,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
HOT CHOCOLATE KIDS,1.51813958072524,1.1133758085703571,1.0998858510848784,1.0,1.0803429469167072,1.173188867522637,1.1031731761906776,1.3715814565171516,1.9555621164110755,1.4695667463117774,1.5750045334112008,1.0,2.1999192124669054,2.3537969007956883,0.0,1.002204525184872,BEBIDAS,#24704D
HOT CHOCOLATE SHORT,1.51813958072524,1.1133758085703571,1.0998858510848784,1.0,1.0803429469167072,1.173188867522637,1.1031731761906776,1.3715814565171516,1.9555621164110755,1.4695667463117774,1.5750045334112008,1.0,2.1999192124669054,2.3537969007956883,0.0,1.002204525184872,BEBIDAS,#24704D
HOT CHOCOLATE TALL,1.77720937108786,1.1133758085703571,1.0998858510848784,1.0,1.0803429469167072,1.2721539346784296,1.146823366117503,1.5573721847757274,2.3294777271806266,1.7378906013470787,1.8625068001168015,1.0,2.799878818700358,3.2563281679928138,0.0,1.0029393669131625,BEBIDAS,#24704D
HOT CHOCOLATE GRANDE,1.9992691913986773,1.1700637128555358,1.1997717021697567,1.0,1.0803429469167072,1.346377735045274,1.1865053569600712,1.7431629130343032,2.703393337950178,1.9391334926235546,2.150009066822402,1.0,3.3998384249338107,4.158859435189939,0.0,1.003674208641453,BEBIDAS,#24704D
HOT CHOCOLATE VENTI®,2.2953489518131,1.2267516171407142,1.1997717021697567,1.0,1.1606858938334146,1.4453428022010666,1.2499965423081805,1.9289536412928787,3.285039843591702,2.207457347658856,2.4375113335280023,1.0,3.999798031167263,4.610125068788502,0.0,1.0051438920980342,BEBIDAS,#24704D
LEMONADE KIDS,1.2960797604144227,1.0,1.0,1.0,1.0,1.0,1.0833321807693934,1.0,1.8724697584622862,1.0,1.0,1.971124138846713,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
LEMONADE TALL,1.2960797604144227,1.0,1.0,1.0,1.0,1.0,1.0833321807693934,1.0,1.8724697584622862,1.0,1.0,1.971124138846713,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
LEMONADE GRANDE,1.4071096705698314,1.0,1.0,1.0,1.0,1.0024741266788948,1.1150777734434483,1.0,2.204839190257443,1.0,1.0,2.1653489666160555,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
LEMONADE VENTI®,1.555149550777043,1.0,1.0,1.0,1.0,1.0024741266788948,1.1626961624545302,1.0,2.703393337950178,1.0,1.0,2.7480234499240828,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
LEMONADE TRENTA,1.6661794609324514,1.0,1.0,1.0,1.0,1.0024741266788948,1.1944417551285849,1.0,3.0357627697453347,1.0,1.0,2.9422482776934253,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
MILK TALL,1.51813958072524,1.0,1.0,1.0,1.1606858938334146,1.4206015354121182,1.0793639816851366,1.0,1.8309235794878918,1.9391334926235546,2.4375113335280023,1.0,3.6998182280505367,1.0,0.0,1.0,BEBIDAS,#24704D
MILK GRANDE,1.6661794609324514,1.0,1.0,1.0,1.1606858938334146,1.544307869356859,1.1031731761906776,1.0,2.080200653334259,2.207457347658856,2.725013600233603,1.0,4.599757637400716,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
MILK VENTI®,1.9252492512950714,1.0566879042851784,1.0,1.0,1.2410288407501218,1.7669792704573923,1.146823366117503,1.0,2.5372086220526,2.6770240939706333,3.587520400350405,1.0,5.799676849867621,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
